Molecule ChEMBL ID,Standard_Value,Standard Units,Standard Type,canon_smiles,pIC50
CHEMBL424876,2440.0,nM,IC50,COCCOCCN1C(=O)C(c2ccc(Cl)cc2)N(Cc2ccc(Cl)cc2O)C(=O)c2cc(I)ccc21,5.61261017366127
CHEMBL1688255,1500.0,nM,IC50,O=C1c2ccccc2C(OC2C=CC(O)C2)(c2ccc(Cl)cc2)N1Cc1ccc(Cl)cc1,5.823908740944319
CHEMBL4110236,10000.0,nM,IC50,CN1C(C(=O)NCCC(O)CO)C(c2cccc(Cl)c2F)C2(C(=O)Nc3cc(F)c(F)cc32)C1CC(C)(C)C,5.0
CHEMBL3125702,0.6,nM,IC50,CC(C)C(CS(=O)(=O)C(C)C)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,9.221848749616356
CHEMBL3125698,0.1,nM,IC50,CC(C)S(=O)(=O)CC(C1CCC1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,10.0
CHEMBL3125534,0.1,nM,IC50,CC(CS(=O)(=O)C(C)(C)C)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,10.0
CHEMBL3125529,1.1,nM,IC50,CCC(CS(=O)(=O)C1CCC1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,8.958607314841775
CHEMBL3125540,0.4,nM,IC50,CC(C)S(=O)(=O)CC(N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1)C(C)(C)C,9.397940008672037
CHEMBL1688272,569.0,nM,IC50,O=C1c2ccccc2C(OCC2CCCCC2CO)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,6.244887733604929
CHEMBL210151,700.0,nM,IC50,CC(c1ccc(Cl)cc1)N1C(=O)c2cc(I)ccc2N(CCCCC(=O)O)C(=O)C1c1ccc(Cl)cc1,6.154901959985743
CHEMBL209169,510.0,nM,IC50,O=C(O)CCCCN1C(=O)C(c2ccc(Cl)cc2)N(C(C(=O)O)c2ccc(Cl)cc2)C(=O)c2cc(I)ccc21,6.292429823902063
CHEMBL3653325,2.0,nM,IC50,CNc1ncc(Cl)cc1-c1nc(-c2noc(=O)[nH]2)cc2nc(N3CCOC4CCCC43)n(CC3CCC(C)CC3)c12,8.698970004336019
CHEMBL3891292,10000.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CCC(OC(=O)C(Cc3ccccc3)NC(=O)OC(C)(C)C)CC2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)c(F)cc12,5.0
CHEMBL3649874,9.0,nM,IC50,COC(C)(C)CN(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,8.045757490560675
CHEMBL3649879,2.0,nM,IC50,CC1CCC(Cn2c(NC(C)c3ccccn3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,8.698970004336019
CHEMBL3649920,132.0,nM,IC50,CC1CCC(Cn2c(N(C)c3ccccc3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,6.87942606879415
CHEMBL3649922,18.0,nM,IC50,CC1CCC(Cn2c(Nc3ccccc3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,7.7447274948966935
CHEMBL3649923,2.0,nM,IC50,CC1CCC(C(C)n2c(N3CCOC4CCCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,8.698970004336019
CHEMBL3649860,9.0,nM,IC50,COC1CC2CCC1N2c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,8.045757490560675
CHEMBL380214,10300.0,nM,IC50,C#Cc1ccc2c(c1)C(=O)N(C(C)c1ccc(Cl)cc1)C(c1ccc(Cl)cc1)C(=O)N2CCCCC(=O)O,4.987162775294828
CHEMBL443053,2180.0,nM,IC50,CN1C(=O)C(c2ccc(Cl)cc2)N(C(C(=O)O)c2ccc(Cl)cc2)C(=O)c2cc(I)ccc21,5.661543506395395
CHEMBL4084366,7.0,nM,IC50,O=C(O)C1CC(NC(=O)C2NC3(CCCCC3)C3(C(=O)Nc4cc(Cl)ccc43)C2c2cccc(Cl)c2F)C1,8.154901959985743
CHEMBL380214,69000.0,nM,IC50,C#Cc1ccc2c(c1)C(=O)N(C(C)c1ccc(Cl)cc1)C(c1ccc(Cl)cc1)C(=O)N2CCCCC(=O)O,4.161150909262744
CHEMBL4592815,7100.0,nM,IC50,CC(=O)NC(CC(C)C)CN(CC(=O)NC(Cc1ccccc1)CN(CC(=O)NC(CCC(=O)O)CN(CC(=O)NC(Cc1c[nH]c2ccccc12)CN(CC(=O)NC(CCCCN)CN(CC(=O)NC(CC(C)C)CN(CC(=O)NC(CCC(=O)O)CN(CC(N)=O)S(C)(=O)=O)S(=O)(=O)CC(C)C)S(C)(=O)=O)S(C)(=O)=O)S(C)(=O)=O)S(C)(=O)=O)S(C)(=O)=O,5.1487416512809245
CHEMBL1688257,1400.0,nM,IC50,O=C1c2ccccc2C(OC2C=CC(O)C2)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,5.853871964321762
CHEMBL3649948,3.0,nM,IC50,CC1CCC(Cn2c(N3CCN(C(=O)C(F)F)C4CCCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,8.522878745280337
CHEMBL3649885,6.0,nM,IC50,CCC1CN(C)C(=O)CN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,8.221848749616356
CHEMBL3924221,520.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CCC(O)CC2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(F)ccc12,6.2839966563652006
CHEMBL3931299,1.0,nM,IC50,CC1CCC(Cn2c(N3C(C)CN(C(=O)C4CC4)CC3C)nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,9.0
CHEMBL3932760,61.7,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CCC(O)CC2)C(c2cccc(F)c2F)C12C(=O)Nc1cc(Cl)ccc12,7.209714835966758
CHEMBL3920895,70.2,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CCC(O)CC2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(F)c(F)cc12,7.153662887870195
CHEMBL207364,1700.0,nM,IC50,CC#Cc1ccc2c(c1)C(=O)N(C(C)c1ccc(Cl)cc1N)C(c1ccc(Cl)cc1)C(=O)N2CCN1CCOCC1,5.769551078621726
CHEMBL3683154,15.2,nM,IC50,CCC(C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(C)N3CCN(C(C)=O)CC3)cc1)C2c1ccc(Cl)cc1,7.818156412055227
CHEMBL3691721,0.187,nM,IC50,COc1ccc(C#N)cc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,9.7281583934635
CHEMBL3703665,24000.0,nM,IC50,Cc1cc(NC(c2cc(Cl)ccc2Cl)c2ccc3cccnc3c2O)ncc1F,4.619788758288394
CHEMBL3640025,9000.0,nM,IC50,Oc1c(C(Nc2ccc(F)cn2)c2ccc(Cl)c(Cl)c2)ccc2cccnc12,5.045757490560675
CHEMBL3800088,4026.0,nM,IC50,CCCC1N(C(=O)c2cnccc2C(F)(F)F)CCCC1(Oc1ccc(C(F)(F)F)cc1)C(=O)N1CCC(Oc2cc(CN)ccn2)CC1,5.3951262294473645
CHEMBL3139629,2300.0,nM,IC50,O=C(c1cnccc1C(F)(F)F)N1CCCC(Oc2ccc(C(F)(F)F)cc2)(C(=O)N2CCN(c3ccccn3)CC2)C1,5.638272163982407
CHEMBL3799031,392.0,nM,IC50,CCCC1N(C(=O)c2cnccc2C(F)(F)F)CCCC1(Oc1ccc(C(F)(F)F)cc1)C(=O)N1CCC(Oc2cccc(C(=O)OC)n2)CC1,6.406713932979542
CHEMBL3985078,5000.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CCC(O)CC2)C(Cc2ccccc2)C12C(=O)Nc1cc(Cl)ccc12,5.301029995663981
CHEMBL3649926,1.0,nM,IC50,COC1CC(CF)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C(C)C2CCC(C)CC2)C1,9.0
CHEMBL2402729,56.0,nM,IC50,CC(C)(C)CC1NC(C(=O)Nc2ccn(CC(C)(C)O)n2)C(c2cccc(Cl)c2F)C1(C#N)c1ccc(Cl)cc1F,7.251811972993799
CHEMBL2402734,20.0,nM,IC50,COc1cc(NC(=O)C2NC(CC(C)(C)C)C(C#N)(c3ccc(Cl)cc3F)C2c2cccc(Cl)c2F)ccc1C(=O)O,7.698970004336019
CHEMBL3653194,0.19,nM,IC50,COc1nc(N(C)CCO)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O,9.721246399047171
CHEMBL1688261,3500.0,nM,IC50,N#Cc1ccc(CN2C(=O)c3ccccc3C2(OCCCCO)c2ccc(Cl)cc2)cc1,5.455931955649724
CHEMBL3653175,0.15,nM,IC50,COc1ccc(CO)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O,9.823908740944319
CHEMBL3657098,0.417,nM,IC50,COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2C)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,9.379863945026242
CHEMBL3687295,3.0,nM,IC50,Cc1cc(Cl)ccc1C1c2c(nn(C3CCN(C)CC3)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,8.522878745280337
CHEMBL3236657,0.1,nM,IC50,CC1(Cc2ncc(CC(=O)O)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,10.0
CHEMBL3236658,0.2,nM,IC50,CC1(Cc2ncc(C(C)(C)C(=O)O)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,9.698970004336019
CHEMBL3233130,0.5,nM,IC50,CCC(CS(=O)(=O)C(C)(C)C)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,9.301029995663981
CHEMBL3233131,1.0,nM,IC50,CCC(CS(=O)(=O)CC(C)(C)C)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,9.0
CHEMBL3233132,5.0,nM,IC50,CCC(CS(=O)(=O)C1CCCC1)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,8.301029995663981
CHEMBL3125537,1.1,nM,IC50,CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,8.958607314841775
CHEMBL3236365,1.1,nM,IC50,CC1(CS(N)(=O)=O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,8.958607314841775
CHEMBL3647055,4.0,nM,IC50,CC1CCC(Cn2c(N3CCOC4CCCCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,8.397940008672037
CHEMBL3649818,16.0,nM,IC50,CC1CCC(Cn2c(N3CCCOCC3C)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,7.795880017344075
CHEMBL3220309,2100.0,nM,IC50,O=C1NC(=S)NC(=O)C1=Cc1cc(C2CC2)n(-c2ccc(Cl)cc2)c1-c1ccccc1,5.6777807052660805
CHEMBL407632,140.0,nM,IC50,CCOc1cc(OC)ccc1C1=NC(c2ccc(Br)cc2)C(c2ccc(Br)cc2)N1C(=O)N1CCN(CCO)CC1,6.853871964321762
CHEMBL3665613,388.72,nM,IC50,CC(C)(C)CC1N(N(C(=O)C(F)(F)F)C2CC(C)(O)C2)C(C(=O)O)C(c2cccc(F)c2F)C12C(=O)Nc1cc(Cl)c(F)cc12,6.41036311394505
CHEMBL576342,157.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NCCC(O)CO)C(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)c(F)cc12,6.804100347590766
CHEMBL3649840,47.0,nM,IC50,CC1CCC(Cn2c(N3CCCC3COC(C)C)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,7.327902142064283
CHEMBL3649845,25.0,nM,IC50,CC1CCC(Cn2c(N3CCOC(C)C3C)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,7.6020599913279625
CHEMBL3649848,10.0,nM,IC50,CC1CCC(Cn2c(N3CCCC4COCCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,8.0
CHEMBL2347383,5900.0,nM,IC50,CCCC(C(=O)O)N1C(=O)C(Cc2ccc(F)cc2)OC(c2ccc(Cl)cc2)C1c1ccc(Cl)cc1,5.229147988357856
CHEMBL3665579,41.4,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CC(C)(O)C2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12,7.382999658879101
CHEMBL4112640,3000.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NCCC(C)(O)CO)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12,5.522878745280337
CHEMBL3663875,1000.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CCN(CCC(F)(F)F)CC2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12,6.0
CHEMBL3233124,6.0,nM,IC50,CCC(CN(c1ccc(F)cc1)S(=O)(=O)C1CC1)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,8.221848749616356
CHEMBL3653158,170.0,nM,IC50,COc1ccc(F)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,6.769551078621726
CHEMBL2347391,15200.0,nM,IC50,O=C(O)CCC1OC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(CC2CC2)C1=O,4.818156412055227
CHEMBL2347389,29400.0,nM,IC50,O=C(O)CC1OC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(CC2CC2)C1=O,4.531652669587842
CHEMBL210913,10700.0,nM,IC50,CC#Cc1ccc2c(c1)C(=O)N(C(C)c1ccc(Cl)cc1)C(c1ccc(Cl)cc1)C(=O)N2CCCCC(=O)O,4.97061622231479
CHEMBL3649819,1.0,nM,IC50,CC1CCC(Cn2c(N3CCCC3C(C)C)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,9.0
CHEMBL3894245,2.0,nM,IC50,COC1CC(C)N(c2nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c3n2C(C)C2CCC(C)CC2)C1,8.698970004336019
CHEMBL3649961,9.0,nM,IC50,CCOC(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,8.045757490560675
CHEMBL3260814,4.0,nM,IC50,O=C(O)c1nc(C2CCCCC2)n(-c2cccc(Cl)c2F)c1-c1ccc(F)c(Cl)c1,8.397940008672037
CHEMBL377614,250.0,nM,IC50,CC(c1ccc(Cl)cc1N)N1C(=O)c2cc(I)ccc2N(CCCCC(=O)O)C(=O)C1c1ccc(Cl)cc1,6.6020599913279625
CHEMBL208562,546.0,nM,IC50,CC(c1ccc(Cl)cc1N)N1C(=O)c2cc(I)ccc2N(CCCN2CCN(C)CC2)C(=O)C1c1ccc(Cl)cc1,6.262807357295263
CHEMBL3654193,53.0,nM,IC50,CCOC(=O)c1cc2nc(N3CCOCC3c3ccccc3)n(CC3CCC(C)CC3)c2c(-c2cncc(Cl)c2)n1,7.275724130399211
CHEMBL3653317,1.0,nM,IC50,CC1CCC(Cn2c(N3CCOC4CCCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cc(Cl)cnc4OCCO)c32)CC1,9.0
CHEMBL3649966,9.0,nM,IC50,CCOC(COC)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,8.045757490560675
CHEMBL3125513,1.3,nM,IC50,CCC(CNS(=O)(=O)C(C)(C)C)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,8.886056647693163
CHEMBL191334,60000.0,nM,IC50,COc1ccc(C2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1,4.221848749616356
CHEMBL3236637,6.7,nM,IC50,CC1(Cc2ccccn2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,8.173925197299173
CHEMBL3649940,3.0,nM,IC50,CC1CCC(Cn2c(N3C(C)CN(C(=O)OC(C)C)CC3C)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,8.522878745280337
CHEMBL3649905,1.0,nM,IC50,CC1CCC(Cn2c(N3CCOCC3c3ccccn3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,9.0
CHEMBL3675199,15100.0,nM,IC50,CCCN1C(=O)c2ccccc2C1(OC1C=CC(O)C1)c1ccc(Cl)cc1,4.82102305270683
CHEMBL3649852,1.0,nM,IC50,CC1CCC(Cn2c(N3CCCC3c3nccs3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,9.0
CHEMBL3649840,47.0,nM,IC50,CC1CCC(Cn2c(N3CCCC3COC(C)C)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,7.327902142064283
CHEMBL3675227,2700.0,nM,IC50,O=C1c2ccccc2C(OCC2(CO)CC2)(c2ccc(F)cc2)N1Cc1ccc([N+](=O)[O-])cc1,5.568636235841013
CHEMBL3653326,1.0,nM,IC50,CC1CCC(Cn2c(N3CCOCC3c3ccccc3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cc(Cl)c[nH]c4=O)c32)CC1,9.0
CHEMBL3650071,531.0,nM,IC50,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(C(=O)c3cccc(F)c3)CC1)C(=O)C2,6.274905478918531
CHEMBL3639487,63.0,nM,IC50,CC1CCC(Cn2c(N3CC(C)OC4CCOCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,7.200659450546418
CHEMBL3892878,20.1,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CCC(O)CC2)C(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)ccc12,7.696803942579511
CHEMBL3649967,1.0,nM,IC50,CCOC(c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1)C1CC1,9.0
CHEMBL3971319,1.0,nM,IC50,COc1c(-c2nc(=O)o[nH]2)nc(-c2cncc(Cl)c2)c2c1nc(N1CCOC3CCCC31)n2CC1CCC(C)CC1,9.0
CHEMBL3687254,29.2,nM,IC50,Cc1cc(Cl)ccc1C1c2c(nn(CCc3ccccc3)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,7.534617148551582
CHEMBL572933,44.6,nM,IC50,CC(C)(C)CC1NC(C(=O)NCCC(O)CO)C(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)c(F)cc12,7.350665141287858
CHEMBL2397153,21300.0,nM,IC50,COc1ccc(COC(=O)NC(C)C(=O)NC(CCC(=O)OCc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CC(=O)OC2CCCCCC2)C(=O)NC(C)C(=O)NN)C(C)C)cc1,4.671620396561262
CHEMBL3407576,0.5,nM,IC50,COc1cc(NC(=O)CC2(C)CC(c3cccc(Cl)c3F)C(c3ccc(Cl)cc3)N(C(CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)ccc1C(=O)O,9.301029995663981
CHEMBL3236644,0.2,nM,IC50,CC1(Cc2ccc(C(C)(C)C(=O)O)cn2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,9.698970004336019
CHEMBL3639488,1.0,nM,IC50,COCC(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C(C)C1CCC(C)CC1,9.0
CHEMBL3233128,3.0,nM,IC50,CCC(CS(=O)(=O)CC)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,8.522878745280337
CHEMBL3649943,82.0,nM,IC50,CC(=O)N1CCN(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2CC2CCC(C)CC2)C(C)C1C,7.086186147616283
CHEMBL3703354,26.5,nM,IC50,COc1cc(C(=O)OCOC(=O)OCCOCCOCCOCCOP(=O)(O)O)ccc1NC(=O)C1NC(CC(C)(C)C)C(C#N)(c2ccc(Cl)cc2F)C1c1cccc(Cl)c1F,7.576754126063192
CHEMBL3649893,28.0,nM,IC50,CC1CCC(Cn2c(N3CC(O)CC4CCCCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,7.552841968657781
CHEMBL3649893,3.0,nM,IC50,CC1CCC(Cn2c(N3CC(O)CC4CCCCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,8.522878745280337
CHEMBL3703353,80.1,nM,IC50,COc1cc(C(=O)OCOC(=O)OCCOCCOCCOCCOP(=O)(OCc2ccccc2)OCc2ccccc2)ccc1NC(=O)C1NC(CC(C)(C)C)C(C#N)(c2ccc(Cl)cc2F)C1c1cccc(Cl)c1F,7.096367483915762
CHEMBL3649963,2.0,nM,IC50,CCC(OCC(F)(F)F)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,8.698970004336019
CHEMBL3654188,250.0,nM,IC50,CC1CCC(Cn2c(N3CCOC4CN(C(=O)OCc5ccccc5)CCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,6.6020599913279625
CHEMBL3949194,3.0,nM,IC50,CCCC(=O)N1CC(C)N(c2nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c3n2CC2CCC(C)CC2)C(C)C1,8.522878745280337
CHEMBL1688267,983.0,nM,IC50,O=C1c2ccccc2C(OCc2ccc(CO)cc2)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,6.007446482167865
CHEMBL3125525,0.2,nM,IC50,CCC(CS(=O)(=O)C1CC1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,9.698970004336019
CHEMBL3125531,1.3,nM,IC50,CCC(CS(=O)(=O)C1COC1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,8.886056647693163
CHEMBL3125525,1.7,nM,IC50,CCC(CS(=O)(=O)C1CC1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,8.769551078621726
CHEMBL3109040,7.0,nM,IC50,COc1cc(C(N)=O)ccc1NC(=O)C1NC(CC(C)(C)C)C2(C(=O)Nc3cc(Cl)sc32)C1c1cccc(Cl)c1F,8.154901959985743
CHEMBL3125707,6.5,nM,IC50,CCC(CC(C)O)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,8.187086643357144
CHEMBL4514512,0.8,nM,IC50,COc1cc2c(cc1OC(C)C)C(c1ccccc1)N(c1ccc(N(C)CC3CCC(N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2,9.096910013008056
CHEMBL3799050,686.0,nM,IC50,CCCC1N(C(=O)c2cnccc2C(F)(F)F)CCCC1(Oc1ccc(C(F)(F)F)cc1)C(=O)N1CCC(Oc2cccc(C#N)n2)CC1,6.163675884293248
CHEMBL3650010,122.0,nM,IC50,CC1CCC(Cn2c(N3CCOCC3c3ccccc3)nc3cc(NS(C)(=O)=O)nc(-c4cncc(Cl)c4)c32)CC1,6.913640169325252
CHEMBL3653288,0.27,nM,IC50,COc1cnc(CC#N)cc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cc(Cl)ccc1C)C2=O,9.568636235841012
CHEMBL1688161,88000.0,nM,IC50,CC(=O)c1ccc(CN2C(=O)c3ccccc3C2(O)c2ccc(Cl)cc2)cc1,4.055517327849831
CHEMBL1688168,200000.0,nM,IC50,O=C1c2ccccc2C(O)(c2ccc(Cl)cc2)N1Cc1cccc[n+]1[O-],3.6989700043360187
CHEMBL1688253,2300.0,nM,IC50,N#Cc1ccc(CN2C(=O)c3ccccc3C2(OC2CCC(O)C2)c2ccc(Cl)cc2)cc1,5.638272163982407
CHEMBL1688255,1500.0,nM,IC50,O=C1c2ccccc2C(OC2C=CC(O)C2)(c2ccc(Cl)cc2)N1Cc1ccc(Cl)cc1,5.823908740944319
CHEMBL1688260,360.0,nM,IC50,O=C1c2ccccc2C(OCCCCO)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,6.443697499232712
CHEMBL1688265,1400.0,nM,IC50,O=C1c2ccccc2C(OCCCO)(c2ccc(Br)cc2)N1Cc1ccc([N+](=O)[O-])cc1,5.853871964321762
CHEMBL4074577,43.0,nM,IC50,O=C(CC(c1ccccc1)c1ccccc1)NC(Cc1ccccc1)C(=O)O,7.366531544420414
CHEMBL3236655,0.7,nM,IC50,CC1(Cc2ncc(C(=O)O)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)c(F)c2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,9.154901959985743
CHEMBL3236648,0.1,nM,IC50,CC1(Cc2ncc(C(=O)O)cn2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)c(F)c2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,10.0
CHEMBL3125521,0.1,nM,IC50,CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)N2CCCC2)C2CC2)C1=O,10.0
CHEMBL3236654,1.7,nM,IC50,CC1(Cc2ncc(C(=O)CO)s2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,8.769551078621726
CHEMBL3942858,3.0,nM,IC50,COC1CCC(C)N(c2nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c3n2CC2CCC(C)CC2)C1,8.522878745280337
CHEMBL3911237,1.0,nM,IC50,CC1CCC(Cn2c(N3C(C)CN(C(=O)C4(F)CC4)CC3C)nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,9.0
